hotspot_id,jurisdiction,severity,location_raw,traffic_ps,circle_no_clean,geocode_query,source_file,point_no_in_source,latitude,longitude,geocode_match_quality,geocoded_display_name,geocode_query_used,geocode_query_used_v3,geocode_precision,map_latitude,map_longitude,jittered_for_display,elevation_m,Aug2000_flood_total_mm,Aug2008_flood_total_mm,Oct2020_flood_total_mm,Aug2000_flood_max_daily_mm,Aug2008_flood_max_daily_mm,Oct2020_flood_max_daily_mm,snapshot_date,current_day_rain_mm,cum_rainfall_3day,cum_rainfall_5day,slope_degrees
HR0127,GHMC-Hyderabad,Major,Ek Minar Diversion,Nampally,12,"Ek Minar Diversion, Nampally, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,100,17.3923995,78.4701477,full,"Nampally, NH44;NH65;NH163, Fateh Maidan, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India",,"Nampally, Hyderabad, Telangana, India",point_level,17.3932896,78.4693494,True,508.7875362959795,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.8382475176883215
HR0128,GHMC-Hyderabad,Major,"PCR X Road , Nampally",Nampally,14,"PCR X Road , Nampally, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,101,17.3923995,78.4701477,full,"Nampally, NH44;NH65;NH163, Fateh Maidan, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India",,"Nampally, Hyderabad, Telangana, India",point_level,17.392566,78.4708047,True,508.7875362959795,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.8382475176883215
HR0129,GHMC-Hyderabad,Major,"In front of Brilliant Grammar School, near NMDC.",Nampally,12,"In front of Brilliant Grammar School, near NMDC., Nampally, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,102,17.3923995,78.4701477,full,"Nampally, NH44;NH65;NH163, Fateh Maidan, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India",,"Nampally, Hyderabad, Telangana, India",point_level,17.392546199999998,78.47062199999999,True,508.7875362959795,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.8382475176883215
HR0130,GHMC-Hyderabad,Major,Near pillar No.2 & 3 Humayun Nagar.,Nampally,12,"Near pillar No.2 & 3 Humayun Nagar., Nampally, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,103,17.3923995,78.4701477,full,"Nampally, NH44;NH65;NH163, Fateh Maidan, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India",,"Nampally, Hyderabad, Telangana, India",point_level,17.392773899999998,78.4703988,True,508.7875362959795,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.8382475176883215
HR0131,GHMC-Hyderabad,Major,"Near Pillar No.23, besides defence boundary wall.",Nampally,12,"Near Pillar No.23, besides defence boundary wall., Nampally, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,104,17.3923995,78.4701477,full,"Nampally, NH44;NH65;NH163, Fateh Maidan, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India",,"Nampally, Hyderabad, Telangana, India",point_level,17.392569599999998,78.4695942,True,508.7875362959795,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.8382475176883215
HR0132,GHMC-Hyderabad,Major,Mehdipanam near Chilla.,Nampally,12,"Mehdipanam near Chilla., Nampally, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,105,17.3923995,78.4701477,full,"Nampally, NH44;NH65;NH163, Fateh Maidan, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India",,"Nampally, Hyderabad, Telangana, India",point_level,17.3930718,78.4699488,True,508.7875362959795,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.8382475176883215
HR0133,GHMC-Hyderabad,Major,Meraj café to Chilla Road.,Nampally,12,"Meraj café to Chilla Road., Nampally, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,106,17.3923995,78.4701477,full,"Nampally, NH44;NH65;NH163, Fateh Maidan, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India",,"Nampally, Hyderabad, Telangana, India",point_level,17.3931069,78.4709442,True,508.7875362959795,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.8382475176883215
HR0134,GHMC-Hyderabad,Major,Labour adda Vijayanagar Colony.,Nampally,12,"Labour adda Vijayanagar Colony., Nampally, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,107,17.3923995,78.4701477,full,"Nampally, NH44;NH65;NH163, Fateh Maidan, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India",,"Nampally, Hyderabad, Telangana, India",point_level,17.392547099999998,78.4709208,True,508.7875362959795,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.8382475176883215
HR0135,GHMC-Hyderabad,Major,Asifnagar X Roads near Petrol Bunk.,Nampally,12,"Asifnagar X Roads near Petrol Bunk., Nampally, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,108,17.3923995,78.4701477,full,"Nampally, NH44;NH65;NH163, Fateh Maidan, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India",,"Nampally, Hyderabad, Telangana, India",point_level,17.392933199999998,78.4693296,True,508.7875362959795,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.8382475176883215
HR0136,GHMC-Hyderabad,Major,Mallepally Junction.,Nampally,12,"Mallepally Junction., Nampally, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,109,17.3923995,78.4701477,full,"Nampally, NH44;NH65;NH163, Fateh Maidan, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India",,"Nampally, Hyderabad, Telangana, India",point_level,17.3917839,78.4694871,True,508.7875362959795,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.8382475176883215
HR0137,GHMC-Hyderabad,Major,Flyover ending Point near NMDC,Nampally,12,"Flyover ending Point near NMDC, Nampally, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,110,17.3923995,78.4701477,full,"Nampally, NH44;NH65;NH163, Fateh Maidan, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India",,"Nampally, Hyderabad, Telangana, India",point_level,17.391614699999998,78.4695663,True,508.7875362959795,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.8382475176883215
HR0138,GHMC-Hyderabad,Major,"Yadav Bhavan Hotel X Road, Gidimalkapur",Nampally,1,"Yadav Bhavan Hotel X Road, Gidimalkapur, Nampally, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,111,17.3923995,78.4701477,full,"Nampally, NH44;NH65;NH163, Fateh Maidan, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India",,"Nampally, Hyderabad, Telangana, India",point_level,17.3918793,78.470154,True,508.7875362959795,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.8382475176883215
HR0139,GHMC-Hyderabad,Major,Seven Toms Rd. in between Satya Colony and Shaik pet Nala i.e. in front Aditya Apartment 15 to 20 mtrs stretch.,Tolichowki,18,"Seven Toms Rd. in between Satya Colony and Shaik pet Nala i.e. in front Aditya Apartment 15 to 20 mtrs stretch., Tolichowki, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,112,17.4002904,78.4118051,full,"Tolichowki, Ward 94 Shaikpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500096, India",,"Tolichowki, Hyderabad, Telangana, India",ward_level,17.3997738,78.4122056,True,536.5925200000127,249.8,237.7,163.0,128.0,58.8,90.2,2026-09-09,0.9,13.099999999999998,18.5,2.9627177543750403
HR0140,GHMC-Hyderabad,Major,Ramdevguda abutting to Millitary compound wall,Tolichowki,18,"Ramdevguda abutting to Millitary compound wall, Tolichowki, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,113,17.4002904,78.4118051,full,"Tolichowki, Ward 94 Shaikpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500096, India",,"Tolichowki, Hyderabad, Telangana, India",ward_level,17.4004092,78.4110419,True,536.5925200000127,249.8,237.7,163.0,128.0,58.8,90.2,2026-09-09,0.9,13.099999999999998,18.5,2.9627177543750403
HR0141,GHMC-Hyderabad,Major,"Deccan park, Golconda",Tolichowki,13,"Deccan park, Golconda, Tolichowki, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,114,17.4002904,78.4118051,full,"Tolichowki, Ward 94 Shaikpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500096, India",,"Tolichowki, Hyderabad, Telangana, India",ward_level,17.3994228,78.4112462,True,536.5925200000127,249.8,237.7,163.0,128.0,58.8,90.2,2026-09-09,0.9,13.099999999999998,18.5,2.9627177543750403
HR0142,GHMC-Hyderabad,Major,At Bharath petrol Pump Shaik Pet Narayanama College towards ShaikPet.,Tolichowki,18,"At Bharath petrol Pump Shaik Pet Narayanama College towards ShaikPet., Tolichowki, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,115,17.4002904,78.4118051,full,"Tolichowki, Ward 94 Shaikpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500096, India",,"Tolichowki, Hyderabad, Telangana, India",ward_level,17.400323699999998,78.4126763,True,536.5925200000127,249.8,237.7,163.0,128.0,58.8,90.2,2026-09-09,0.9,13.099999999999998,18.5,2.9627177543750403
HR0143,GHMC-Hyderabad,Major,Bapuji Ghat Y Junction,Tolichowki,13,"Bapuji Ghat Y Junction, Tolichowki, Hyderabad, Telangana, India",Major_Water_Logging_Points_with_Alternative_Routes.pdf,116,17.4002904,78.4118051,full,"Tolichowki, Ward 94 Shaikpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500096, India",,"Tolichowki, Hyderabad, Telangana, India",ward_level,17.401158,78.4110365,True,536.5925200000127,249.8,237.7,163.0,128.0,58.8,90.2,2026-09-09,0.9,13.099999999999998,18.5,2.9627177543750403
HR0144,GHMC-Hyderabad,Minor,St. Anns School main gate,Gopalpuram,18,"St. Anns School main gate, Gopalpuram, Hyderabad, Telangana, India",Minor.pdf,1,17.4298606,78.5348727,manual_lookup,"St Ann's High School, Mettuguda, Secunderabad (manual lookup)",,,unresolved,17.4298606,78.5348727,False,525.7700167647915,249.8,237.7,174.5,128.0,58.8,73.6,2026-09-09,2.2,11.1,19.2,1.5654243800941843
HR0145,GHMC-Hyderabad,Minor,Alugadda Bavi Near Mysamma temple,Gopalpuram,18,"Alugadda Bavi Near Mysamma temple, Gopalpuram, Hyderabad, Telangana, India",Minor.pdf,2,17.4351553,78.5160698,manual_lookup,"Alugaddabavi, Mettuguda, Secunderabad (manual lookup)",,,unresolved,17.434418200000003,78.51662689999999,True,529.3272136223873,249.8,237.7,165.5,128.0,58.8,73.2,2026-09-09,1.6,15.6,23.4,2.461767277918309
HR0146,GHMC-Hyderabad,Minor,Opp. Shradha Stationary,Gopalpuram,18,"Opp. Shradha Stationary, Gopalpuram, Hyderabad, Telangana, India",Minor.pdf,3,17.4353595,78.5020442,manual_lookup,"Gopalapuram PS area, Secunderabad (approx - manual lookup)",,,unresolved,17.434986000000002,78.5013332,True,537.1581331039959,249.8,237.7,165.5,128.0,58.8,73.2,2026-09-09,1.6,15.6,23.4,2.9751833559422054
HR0147,GHMC-Hyderabad,Minor,Garden Hotel near Anand Tiffins,Gopalpuram,18,"Garden Hotel near Anand Tiffins, Gopalpuram, Hyderabad, Telangana, India",Minor.pdf,4,17.4353595,78.5020442,manual_lookup,"Gopalapuram PS area, Secunderabad (approx - manual lookup)",,,unresolved,17.4352461,78.5021441,True,537.1581331039959,249.8,237.7,165.5,128.0,58.8,73.2,2026-09-09,1.6,15.6,23.4,2.9751833559422054
HR0148,GHMC-Hyderabad,Minor,Alugadda bavi Bus Stop towards mettuguda,Gopalpuram,18,"Alugadda bavi Bus Stop towards mettuguda, Gopalpuram, Hyderabad, Telangana, India",Minor.pdf,5,17.4351553,78.5160698,manual_lookup,"Alugaddabavi, Mettuguda, Secunderabad (manual lookup)",,,unresolved,17.4357349,78.5154245,True,529.3272136223873,249.8,237.7,165.5,128.0,58.8,73.2,2026-09-09,1.6,15.6,23.4,2.461767277918309
HR0149,GHMC-Hyderabad,Minor,Boiguda Bustop near Bharat Petrol Bunk,Gopalpuram,18,"Boiguda Bustop near Bharat Petrol Bunk, Gopalpuram, Hyderabad, Telangana, India",Minor.pdf,6,17.4273115,78.4993452,manual_lookup,"Bhoiguda, Secunderabad (manual lookup)",,,unresolved,17.4273115,78.4993452,False,526.7216697919517,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.5967420982596074
HR0150,GHMC-Hyderabad,Minor,"Underneath of the Oliphanta Bridge, Sec-bad Railway Station.",Mahankali,18,"Underneath of the Oliphanta Bridge, Sec-bad Railway Station., Mahankali, Hyderabad, Telangana, India",Minor.pdf,7,17.437594,78.4913299,full,"Mahankali Street, Ward 148 Ramgopalpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Secunderabad mandal, Hyderabad, Telangana, 500003, India",,"Mahankali, Hyderabad, Telangana, India",point_level,17.437675900000002,78.4914217,True,531.4492399999854,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,2.713253625193573
HR0151,GHMC-Hyderabad,Minor,"Mallanna Temple/Dr. Roy Point, near 31 Bus stop, St.Mary Road, Sec-bad.",Mahankali,18,"Mallanna Temple/Dr. Roy Point, near 31 Bus stop, St.Mary Road, Sec-bad., Mahankali, Hyderabad, Telangana, India",Minor.pdf,8,17.437594,78.4913299,full,"Mahankali Street, Ward 148 Ramgopalpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Secunderabad mandal, Hyderabad, Telangana, 500003, India",,"Mahankali, Hyderabad, Telangana, India",point_level,17.437432,78.4910779,True,531.4492399999854,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,2.713253625193573
HR0152,GHMC-Hyderabad,Minor,"Near Chithradharga, R.P. Road.",Mahankali,18,"Near Chithradharga, R.P. Road., Mahankali, Hyderabad, Telangana, India",Minor.pdf,9,17.437594,78.4913299,full,"Mahankali Street, Ward 148 Ramgopalpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Secunderabad mandal, Hyderabad, Telangana, 500003, India",,"Mahankali, Hyderabad, Telangana, India",point_level,17.4368038,78.4904497,True,531.4492399999854,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,2.713253625193573
HR0153,GHMC-Hyderabad,Minor,"Underneath of the Bible House Railway Bridge, Bansilalpet, R.P. Road.",Mahankali,18,"Underneath of the Bible House Railway Bridge, Bansilalpet, R.P. Road., Mahankali, Hyderabad, Telangana, India",Minor.pdf,10,17.437594,78.4913299,full,"Mahankali Street, Ward 148 Ramgopalpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Secunderabad mandal, Hyderabad, Telangana, 500003, India",,"Mahankali, Hyderabad, Telangana, India",point_level,17.4367273,78.492121,True,531.4492399999854,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,2.713253625193573
HR0154,GHMC-Hyderabad,Minor,"Underneath of the Bhoiguda Railway Bridge, Parcel Office Road, Back side Sec-bad Railway Station.",Mahankali,18,"Underneath of the Bhoiguda Railway Bridge, Parcel Office Road, Back side Sec-bad Railway Station., Mahankali, Hyderabad, Telangana, India",Minor.pdf,11,17.437594,78.4913299,full,"Mahankali Street, Ward 148 Ramgopalpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Secunderabad mandal, Hyderabad, Telangana, 500003, India",,"Mahankali, Hyderabad, Telangana, India",point_level,17.4382825,78.4920868,True,531.4492399999854,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,2.713253625193573
HR0155,GHMC-Hyderabad,Minor,"Both the sides in front of Begumpet L&O PS (Opp. Splendid Towers),after passing Foot Over Bridge towards PNT Junction, S.P.Road",Begumpet,18,"Both the sides in front of Begumpet L&O PS (Opp. Splendid Towers),after passing Foot Over Bridge towards PNT Junction, S.P.Road, Hyderabad, Telangana, India",Minor.pdf,12,17.446195,78.463016,full,"Begumpet, Ward 149 Begumpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Balanagar mandal, Medchal–Malkajgiri, Telangana, 500133, India",,"Begumpet, Hyderabad, Telangana, India",ward_level,17.4465703,78.4621646,True,528.4013952000082,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,1.8872357197267793
HR0156,GHMC-Hyderabad,Minor,"Mayuri Marg, Begumpet S.P. Road",Begumpet,18,"Mayuri Marg, Begumpet S.P. Road, Hyderabad, Telangana, India",Minor.pdf,13,17.446195,78.463016,full,"Begumpet, Ward 149 Begumpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Balanagar mandal, Medchal–Malkajgiri, Telangana, 500133, India",,"Begumpet, Hyderabad, Telangana, India",ward_level,17.4457468,78.46258399999999,True,528.4013952000082,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,1.8872357197267793
HR0157,GHMC-Hyderabad,Minor,"Swathi Wines, near Shyamlal Building, S.P.Road",Begumpet,18,"Swathi Wines, near Shyamlal Building, S.P.Road, Begumpet, Hyderabad, Telangana, India",Minor.pdf,14,17.446195,78.463016,full,"Begumpet, Ward 149 Begumpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Balanagar mandal, Medchal–Malkajgiri, Telangana, 500133, India",,"Begumpet, Hyderabad, Telangana, India",ward_level,17.4458755,78.4626155,True,528.4013952000082,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,1.8872357197267793
HR0158,GHMC-Hyderabad,Minor,"Infront of MOCHI Foot Wear, S.P.Road",Begumpet,18,"Infront of MOCHI Foot Wear, S.P.Road, Begumpet, Hyderabad, Telangana, India",Minor.pdf,15,17.446195,78.463016,full,"Begumpet, Ward 149 Begumpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Balanagar mandal, Medchal–Malkajgiri, Telangana, 500133, India",,"Begumpet, Hyderabad, Telangana, India",ward_level,17.446251699999998,78.4627199,True,528.4013952000082,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,1.8872357197267793
HR0159,GHMC-Hyderabad,Minor,"Infront of Pantaloons, S.P.Road",Begumpet,18,"Infront of Pantaloons, S.P.Road, Begumpet, Hyderabad, Telangana, India",Minor.pdf,16,17.446195,78.463016,full,"Begumpet, Ward 149 Begumpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Balanagar mandal, Medchal–Malkajgiri, Telangana, 500133, India",,"Begumpet, Hyderabad, Telangana, India",ward_level,17.4460555,78.4626452,True,528.4013952000082,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,1.8872357197267793
HR0160,GHMC-Hyderabad,Minor,"Rasoolpura Junction, S.P.Road",Begumpet,18,"Rasoolpura Junction, S.P.Road, Begumpet, Hyderabad, Telangana, India",Minor.pdf,17,17.446195,78.463016,full,"Begumpet, Ward 149 Begumpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Balanagar mandal, Medchal–Malkajgiri, Telangana, 500133, India",,"Begumpet, Hyderabad, Telangana, India",ward_level,17.4470761,78.46339309999999,True,528.4013952000082,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,1.8872357197267793
HR0161,GHMC-Hyderabad,Minor,"At Plaza Junction, S.P.Road",Begumpet,18,"At Plaza Junction, S.P.Road, Begumpet, Hyderabad, Telangana, India",Minor.pdf,18,17.446195,78.463016,full,"Begumpet, Ward 149 Begumpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Balanagar mandal, Medchal–Malkajgiri, Telangana, 500133, India",,"Begumpet, Hyderabad, Telangana, India",ward_level,17.446591899999998,78.4621457,True,528.4013952000082,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,1.8872357197267793
HR0162,GHMC-Hyderabad,Minor,"HDFC Lane towards Fire Station, P.G.Road",Begumpet,18,"HDFC Lane towards Fire Station, P.G.Road, Begumpet, Hyderabad, Telangana, India",Minor.pdf,19,17.446195,78.463016,full,"Begumpet, Ward 149 Begumpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Balanagar mandal, Medchal–Malkajgiri, Telangana, 500133, India",,"Begumpet, Hyderabad, Telangana, India",ward_level,17.4470032,78.462935,True,528.4013952000082,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,1.8872357197267793
HR0163,GHMC-Hyderabad,Minor,"Infront of Autofin, P.G.Road",Begumpet,18,"Infront of Autofin, P.G.Road, Begumpet, Hyderabad, Telangana, India",Minor.pdf,20,17.446195,78.463016,full,"Begumpet, Ward 149 Begumpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Balanagar mandal, Medchal–Malkajgiri, Telangana, 500133, India",,"Begumpet, Hyderabad, Telangana, India",ward_level,17.4466315,78.46387639999999,True,528.4013952000082,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,1.8872357197267793
HR0164,GHMC-Hyderabad,Minor,"Infront of Parsi High School, Park Lane",Begumpet,18,"Infront of Parsi High School, Park Lane, Begumpet, Hyderabad, Telangana, India",Minor.pdf,21,17.4404147,78.4893455,full,"BRJC Parsi High School, Park Lane, Jawahar Nagar Colony, Boiguda, Ward 149 Begumpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Secunderabad mandal, Hyderabad, Telangana, 500003, India",,"Parsi High School, Park Lane, Hyderabad, Telangana, India",point_level,17.4404147,78.4893455,False,534.3945781039839,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,6.874213975289925
HR0165,GHMC-Hyderabad,Minor,In front of Surana Towars Karbala Maidan junction,Begumpet,18,"In front of Surana Towars Karbala Maidan junction, Begumpet, Hyderabad, Telangana, India",Minor.pdf,22,17.446195,78.463016,full,"Begumpet, Ward 149 Begumpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Balanagar mandal, Medchal–Malkajgiri, Telangana, 500133, India",,"Begumpet, Hyderabad, Telangana, India",ward_level,17.4456865,78.4636136,True,528.4013952000082,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,1.8872357197267793
HR0166,GHMC-Hyderabad,Minor,In front of Kims hospital Both Side,Begumpet,18,"In front of Kims hospital Both Side, Begumpet, Hyderabad, Telangana, India",Minor.pdf,23,17.446195,78.463016,full,"Begumpet, Ward 149 Begumpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Balanagar mandal, Medchal–Malkajgiri, Telangana, 500133, India",,"Begumpet, Hyderabad, Telangana, India",ward_level,17.4461221,78.4629593,True,528.4013952000082,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,1.8872357197267793
HR0167,GHMC-Hyderabad,Minor,Bajaj Electronics’ towards NIMS,Begumpet,10,"Bajaj Electronics’ towards NIMS, Begumpet, Hyderabad, Telangana, India",Minor.pdf,24,17.446195,78.463016,full,"Begumpet, Ward 149 Begumpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Balanagar mandal, Medchal–Malkajgiri, Telangana, 500133, India",,"Begumpet, Hyderabad, Telangana, India",ward_level,17.4464281,78.4626704,True,528.4013952000082,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,1.8872357197267793
HR0168,GHMC-Hyderabad,Minor,Yes Bank Near,Begumpet,10,"Yes Bank Near, Begumpet, Hyderabad, Telangana, India",Minor.pdf,25,17.439975,78.3633183,full,"Yes bank Atm, Gachibowli - Miyapur Highway, Ward 106 Serilingampally, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500032, India",,"Yes Bank, Hyderabad, Telangana, India",point_level,17.439975,78.3633183,False,586.4816091999515,227.0,276.7,162.79999999999998,109.1,58.8,84.5,2026-09-09,1.6,18.90000000000001,23.000000000000004,5.756156507955713
HR0169,GHMC-Hyderabad,Minor,Dominos Pizza Hurt Opp towards Monappa Island,Panjagutta,10,"Dominos Pizza Hurt Opp towards Monappa Island, Panjagutta, Hyderabad, Telangana, India",Minor.pdf,26,17.4254245,78.4517519,full,"Panjagutta, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500082, India",,"Panjagutta, Hyderabad, Telangana, India",ward_level,17.4251464,78.45230810000001,True,534.6338728880137,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.788544489188391
HR0170,GHMC-Hyderabad,Minor,Big Bazar Opposite,Panjagutta,10,"Big Bazar Opposite, Panjagutta, Hyderabad, Telangana, India",Minor.pdf,27,17.3532552,78.5561403,full,"Big Bazaar, LB Nagar - Uppal Road, RTC Colony, LB Nagar, Ward 11 Nagole, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Saroornagar mandal, Ranga Reddy, Telangana, 500963, India",,"Big Bazar, Hyderabad, Telangana, India",point_level,17.3532552,78.5561403,False,510.117086195226,231.1,237.4,169.9,126.3,52.5,85.0,2026-09-09,1.8,7.1000000000000005,15.0,2.7427104904324358
HR0171,GHMC-Hyderabad,Minor,Shalimar Junction free left ( towards SR Nagar to Shalimar),Panjagutta,10,"Shalimar Junction free left ( towards SR Nagar to Shalimar), Panjagutta, Hyderabad, Telangana, India",Minor.pdf,28,17.4254245,78.4517519,full,"Panjagutta, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500082, India",,"Panjagutta, Hyderabad, Telangana, India",ward_level,17.4246415,78.4509941,True,534.6338728880137,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.788544489188391
